Unnamed: 0,id,accessRights,bibliographicCitation,language,license_x,modified,publisher_x,references_x,rightsHolder_x,type_x,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,geodeticDatum,coreid,type_y,format,identifier,references_y,title,description,source,audience,created,creator,contributor,publisher_y,license_y,rightsHolder_y,is_valid_image,local_path,scaled_local_path
253,4406457345,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100075218,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100075218,,,Казановский С.Г.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2012-07-08,,190.0,190.0,2012.0,7.0,8.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Иркутская область, Тулунский район, ок-ти с. Заусаево, ручей Карбулук.",,,,,,,"Заболоченный осоково-разнотравный берег ручья, в воде.",54.62611,100.50667,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3169358.0,,,,,,Naumburgia thyrsiflora (L.) Rchb.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Primulaceae,,,,Lysimachia,Naumburgia,,,thyrsiflora,,,SPECIES,,,,SYNONYM,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:44.482Z,473.0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,8309061.0,3169358.0,6,7707728.0,220.0,1353.0,6674.0,3169330.0,,3169358.0,Lysimachia thyrsiflora,Lysimachia thyrsiflora L.,Naumburgia thyrsiflora (L.) Rchb.,,EML,2024-03-27T01:16:44.482Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.18_1,Irkutsk,RUS.18.36_1,Tulunskiy rayon,RUS.18.36.1_1,,NE,WGS84,4406457345,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100075218.jpg,,,,,,,,,,,,True,data/images/253_1100075218.jpg,./data/scaled/253_1100075218.jpg
254,2235674130,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1010000828,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1010000828,,,Камелин Р.В.;Шмаков А.И.;Дорофеев В.И.;Куцев М.Г.;Усик Н.А.;Дьяченко С.А.;Герман Д.А.;Чубаров И.Н.;Костюков С.А.;Косачев П.А.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2001-07-27,,208.0,208.0,2001.0,7.0,27.0,,,,,,,,,,,,ASIA,,,,MN,,,,,"Баян-Улэгэйский аймак, левый бер. р.Цаган-Ус близ устья р.Аршан-Гол.",,,,,,,,48.75,88.16667,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Шмаков А.И.,,,,,,,,2650819.0,,,,,,Cystopteris dickieana R.Sim,,,,,,,,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,,Cystopteridaceae,,,,Cystopteris,Cystopteris,,,dickieana,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:46.064Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,2650819.0,2650819.0,6,7707728.0,7228684.0,392.0,4021011.0,2650798.0,,2650819.0,Cystopteris dickieana,Cystopteris dickieana R.Sim,Cystopteris dickieana R. Sim.,,EML,2024-03-27T01:16:46.064Z,2024-03-27T01:16:13.875Z,True,,N-Eurasia-Russia2021,False,ASIA,EUROPE,MNG,Mongolia,MNG.2_1,Bayan-Ölgiy,MNG.2.13_1,Tsengel,,,NE,WGS84,2235674130,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1010000828.jpg,,,,,,,,,,,,True,data/images/254_1010000828.jpg,./data/scaled/254_1010000828.jpg
255,3963066856,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100057488,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100057488,,,Лапшина Е.;Гордеева Л.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1953-08-01,,213.0,213.0,1953.0,8.0,1.0,,,,,,,,,,,,,,,,RU,,,,,"Алтай, Бассейн р. Аргут, долина р. Кок-Су.",,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2975188.0,,,,,,Vicia tenuifolia Roth,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,,Fabaceae,,,,Vicia,Vicia,,,tenuifolia,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:39.899Z,,,,,,INSTITUTION_MATCH_NONE,StillImage,False,False,2975188.0,2975188.0,6,7707728.0,220.0,1370.0,5386.0,2974751.0,,2975188.0,Vicia tenuifolia,Vicia tenuifolia Roth,Vicia tenuifolia Roth,,EML,2024-03-27T01:16:39.899Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,,,,,,,,,LC,WGS84,3963066856,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100057488.jpg,,,,,,,,,,,,True,data/images/255_1100057488.jpg,./data/scaled/255_1100057488.jpg
256,3938657273,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100052820,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100052820,,,Смирнов С.В.;Куцев М.Г.;Уварова О.В.;Галькин А.В.;Синицына Т.А.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2010-08-07,,219.0,219.0,2010.0,8.0,7.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Россия, Алтайский край, Бийский р-он, долина р. Катуни в ок-ти с. Сростки.",,,,,,,,52.39067,85.76872,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171948.0,,,,,,Verbascum phlomoides L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Scrophulariaceae,,,,Verbascum,Verbascum,,,phlomoides,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:41.440Z,206.0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,3171948.0,3171948.0,6,7707728.0,220.0,408.0,2390.0,2928970.0,,3171948.0,Verbascum phlomoides,Verbascum phlomoides L.,Verbascum phlomoides L.,,EML,2024-03-27T01:16:41.440Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.2_1,Altay,RUS.2.8_1,Biyskiy rayon,RUS.2.8.1_1,,NE,WGS84,3938657273,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100052820.jpg,,,,,,,,,,,,True,data/images/256_1100052820.jpg,./data/scaled/256_1100052820.jpg
257,2456357793,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100013626,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100013626,,,Стрельникова Т.О.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2000-06-24,,176.0,176.0,2000.0,6.0,24.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Алтайский край, Зональный район, ю.-з. оконечность оз. Уткуль",,,,,,,,52.71422,84.60585,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2888310.0,,,,,,Orthilia secunda (L.) House,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Orthilia,Orthilia,,,secunda,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:39.114Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,2888310.0,2888310.0,6,7707728.0,220.0,1353.0,2505.0,2888309.0,,2888310.0,Orthilia secunda,Orthilia secunda (L.) House,Orthilia secunda (L.) House,,EML,2024-03-27T01:16:39.114Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.2_1,Altay,RUS.2.56_1,Troitskiy rayon,RUS.2.56.1_1,,NE,WGS84,2456357793,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100013626.jpg,,,,,,,,,,,,True,data/images/257_1100013626.jpg,./data/scaled/257_1100013626.jpg
258,3698746128,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100041988,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100041988,,,Шмаков А.;Ханминчун В.;Шауло Д.;Эбель А.;Дьяченко С.;Киселев А.;Соловьев А.;Кащеев М.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1992-06-18,,170.0,170.0,1992.0,6.0,18.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Алтайский край, Чарышский р-н, 6 км вверх по р. Сентелек от с. Покровки, правый берег.",,,,,,,Смешанный лес.,51.06666,83.65,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5375244.0,,,,,,Eutrema integrifolium (DC.) Bunge,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Eutrema,Eutrema,,,integrifolium,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:44.497Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,5375244.0,5375244.0,6,7707728.0,220.0,7225535.0,3112.0,3046942.0,,5375244.0,Eutrema integrifolium,Eutrema integrifolium (DC.) Bunge,Eutrema integrifolium Bunge,,EML,2024-03-27T01:16:44.497Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.2_1,Altay,RUS.2.12_1,Charyshskiy rayon,RUS.2.12.1_1,,NE,WGS84,3698746128,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100041988.jpg,,,,,,,,,,,,True,data/images/258_1100041988.jpg,./data/scaled/258_1100041988.jpg
259,2234680006,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100002956,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100002956,КЗ № 1382,,Шмаков А.И.;Смирнов С.В.;Ваганов А.В.;Куцев М.Г.;Зубов Р.А.;Иванова М.С.;Кечайкин А.А.;Шалимов А.П.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2006-07-11,,192.0,192.0,2006.0,7.0,11.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Россия, Республика Алтай, Кош-Агачский р-он, междуречье рек Чуя и Чаган-Узун, 5 км юго-вост. с. Чеган-Узун.",,,,,,,,50.07297,88.37556,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7267583.0,,,,,,Gypsophila patrinii Ser.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,,Caryophyllaceae,,,,Gypsophila,Gypsophila,,,patrinii,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:42.465Z,1785.0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_NONE,StillImage,True,False,7267583.0,7267583.0,6,7707728.0,220.0,422.0,2518.0,3085251.0,,7267583.0,Gypsophila patrinii,Gypsophila patrinii Ser.,Gypsophila patrini Ser.,,EML,2024-03-27T01:16:42.465Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.16_1,Gorno-Altay,RUS.16.4_1,Kosh-Agachskiy rayon,RUS.16.4.1_1,,NE,WGS84,2234680006,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100002956.jpg,,,,,,,,,,,,True,data/images/259_1100002956.jpg,./data/scaled/259_1100002956.jpg
260,3938644984,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100048558,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100048558,,,Ежкина Н.;Тананыкина Т.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1982-06-28,,179.0,179.0,1982.0,6.0,28.0,,,,,,,,,,,,,,,,RU,,,,,"Алтайский край, Тальменский р-он, ок-ти озер с. Луговое.",,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5410717.0,,,,,,Campanula sibirica L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Asterales,,Campanulaceae,,,,Campanula,Campanula,,,sibirica,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:48.718Z,,,,,,INSTITUTION_MATCH_NONE,StillImage,False,False,5410717.0,5410717.0,6,7707728.0,220.0,414.0,8801.0,3161935.0,,5410717.0,Campanula sibirica,Campanula sibirica L.,Campanula sibirica L.,,EML,2024-03-27T01:16:48.718Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,,,,,,,,,NE,WGS84,3938644984,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100048558.jpg,,,,,,,,,,,,True,data/images/260_1100048558.jpg,./data/scaled/260_1100048558.jpg
261,4406457346,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100075217,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100075217,,,Дурникин.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1989-06-22,,173.0,173.0,1989.0,6.0,22.0,,,,,,,,,,,,,,,,RU,,,,,"Магаданская область, верховья р. Краеавки, пойма реки.",,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8272844.0,,,,,,Trientalis europaea L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Primulaceae,,,,Lysimachia,Trientalis,,,europaea,,,SPECIES,,,,SYNONYM,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:44.482Z,,,,,,INSTITUTION_MATCH_NONE,StillImage,False,False,3169295.0,8272844.0,6,7707728.0,220.0,1353.0,6674.0,3169330.0,,8272844.0,Lysimachia europaea,Lysimachia europaea (L.) U.Manns & Anderb.,Trientalis europaea L.,,EML,2024-03-27T01:16:44.482Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,,,,,,,,,NE,WGS84,4406457346,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100075217.jpg,,,,,,,,,,,,True,data/images/261_1100075217.jpg,./data/scaled/261_1100075217.jpg
262,3331903482,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100036688,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100036688,,,Дьяченко С.А.;Костюков С.;Зубов Р.А.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2002-08-03,,215.0,215.0,2002.0,8.0,3.0,,,,,,,,,,,,,,,,RU,,,,,"Алтайский край, Чарышский р-н, верх. р. Коргон",,,,,,,Болотины у подножия Коргонских белков,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Дьяченко С.А.;Костюков С.;Зубов Р.А.,,,,,,,,3726576.0,,,,,,Pedicularis anthemifolia Fisch. ex Colla,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Orobanchaceae,,,,Pedicularis,Pedicularis,,,anthemifolia,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:42.243Z,,,,,,TAXON_MATCH_FUZZY;INSTITUTION_MATCH_NONE,StillImage,False,False,3726576.0,3726576.0,6,7707728.0,220.0,408.0,6651.0,3171670.0,,3726576.0,Pedicularis anthemifolia,Pedicularis anthemifolia Fisch. ex Colla,Pedicularis artemifolia Fish. ex. Colla,,EML,2024-03-27T01:16:42.243Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,,,,,,,,,NE,WGS84,3331903482,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100036688.jpg,,,,,,,,,,,,True,data/images/262_1100036688.jpg,./data/scaled/262_1100036688.jpg
263,2565890266,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100020144,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100020144,,,Кутафьев;Анасова;Битюкова,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1981-06-12,,163.0,163.0,1981.0,6.0,12.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Алтайский край, г. Барнаул, Затон, правый берег р. Талая.",,,,,,,Осоково-злаково-разнотравный луг,53.295833,83.807222,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5290081.0,,,,,,Alopecurus pratensis L.,,,,,,,,Plantae,Tracheophyta,Liliopsida,Poales,,Poaceae,,,,Alopecurus,Alopecurus,,,pratensis,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:49.280Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,5290081.0,5290081.0,6,7707728.0,196.0,1369.0,3073.0,2705236.0,,5290081.0,Alopecurus pratensis,Alopecurus pratensis L.,Alopecurus pratensis L.,,EML,2024-03-27T01:16:49.280Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.2_1,Altay,RUS.2.5_1,Barnaul gorsovet,RUS.2.5.1_1,,NE,WGS84,2565890266,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100020144.jpg,,,,,,,,,,,,True,data/images/263_1100020144.jpg,./data/scaled/263_1100020144.jpg
264,3963063956,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100056717,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100056717,СЧ №218,,Шмаков А.И.;Смирнов С.В.;Куцев М.Г.;Чубаров И.Н.;Наумов И.В.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2002-06-08,,159.0,159.0,2002.0,6.0,8.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Алтайский край, Чарышский р-н, окрестности пос. Усть-Ионыш, правый берег р. Иня в 1 км от устья р. Ионыш, северный макросклон горы.",,,,,,,,51.10083,83.18388,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2943190.0,,,,,,Caragana arborescens Lam.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,,Fabaceae,,,,Caragana,Caragana,,,arborescens,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:41.021Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,2943190.0,2943190.0,6,7707728.0,220.0,1370.0,5386.0,7884007.0,,2943190.0,Caragana arborescens,Caragana arborescens Lam.,Caragana arborescens Lam.,,EML,2024-03-27T01:16:41.021Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.2_1,Altay,RUS.2.12_1,Charyshskiy rayon,RUS.2.12.1_1,,LC,WGS84,3963063956,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100056717.jpg,,,,,,,,,,,,True,data/images/264_1100056717.jpg,./data/scaled/264_1100056717.jpg
265,4426981679,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100063609,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100063609,,,Куприянов А.Н.;Маслова О.М.;Стрельникова Т.О.;Хрусталева И.А.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1997-07-21,,202.0,202.0,1997.0,7.0,21.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Алтайский край, Змеиногорский р-н, слияние рек Большой Белой и Малой Белой.",,,,,,,,51.1,82.65,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172062.0,,,,,,Veronica beccabunga L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Plantaginaceae,,,,Veronica,Veronica,,,beccabunga,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:37.614Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,3172062.0,3172062.0,6,7707728.0,220.0,408.0,2420.0,3172047.0,,3172062.0,Veronica beccabunga,Veronica beccabunga L.,Veronica beccabunga L.,,EML,2024-03-27T01:16:37.614Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.2_1,Altay,RUS.2.67_1,Zmeinogorskiy rayon,RUS.2.67.1_1,,LC,WGS84,4426981679,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100063609.jpg,,,,,,,,,,,,True,data/images/265_1100063609.jpg,./data/scaled/265_1100063609.jpg
266,4406454011,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100072233,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100072233,,,Голяков П.В.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1998-06-21,,172.0,172.0,1998.0,6.0,21.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Республика Саха, Олекминский улус, р. Олекма, р. Тас-Хайко, близ устья, берег реки.",,,,,,,,58.16667,121.6,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5372554.0,,,,,,Salix hastata L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,,Salicaceae,,,,Salix,Salix,,,hastata,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:39Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,5372554.0,5372554.0,6,7707728.0,220.0,1414.0,6664.0,3039576.0,,5372554.0,Salix hastata,Salix hastata L.,Salix hastata L.,,EML,2024-03-27T01:16:39Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.60_1,Sakha,RUS.60.22_1,Olekminskiy rayon,RUS.60.22.1_1,,NE,WGS84,4406454011,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100072233.jpg,,,,,,,,,,,,True,data/images/266_1100072233.jpg,./data/scaled/266_1100072233.jpg
