Unnamed: 0,id,accessRights,bibliographicCitation,language,license_x,modified,publisher_x,references_x,rightsHolder_x,type_x,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,geodeticDatum,coreid,type_y,format,identifier,references_y,title,description,source,audience,created,creator,contributor,publisher_y,license_y,rightsHolder_y,is_valid_image,local_path
225,2234680085,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100003718,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100003718,АДШ № 2233,,Камелин Р.В.;Шмаков А.И.;Дорофеев В.И.;Смирнов С.В.;Чубаров И.Н.;Антонюк Е.В.;Косачев П.А.;Уварова О.В.;Костюков С.А.;Дьяченко С.А.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2000-07-19,,201.0,201.0,2000.0,7.0,19.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Россия, Республика Алтай, Кош-Агачский р-он, дол. р. Кызылшин в 3 км выше пос. Кокоря, правый берег.",,,,,,,,49.94167,89.05,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7267583.0,,,,,,Gypsophila patrinii Ser.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,,Caryophyllaceae,,,,Gypsophila,Gypsophila,,,patrinii,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:41.453Z,1950.0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_NONE,StillImage,True,False,7267583.0,7267583.0,6,7707728.0,220.0,422.0,2518.0,3085251.0,,7267583.0,Gypsophila patrinii,Gypsophila patrinii Ser.,Gypsophila patrini Ser.,,EML,2024-03-27T01:16:41.453Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.16_1,Gorno-Altay,RUS.16.4_1,Kosh-Agachskiy rayon,RUS.16.4.1_1,,NE,WGS84,2234680085,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100003718.jpg,,,,,,,,,,,,True,data/images/225_1100003718.jpg
226,2456358643,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100013908,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100013908,1926,,Камелин Р.В.;Шмаков А.И.;Смирнов С.В.;Костюков С.А.;Дорофеев В.И.;Чубаров И.Н.;Косачёв П.А.;Уварова О.В.;Дьяченко С.А.;Антонюк Е.В.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2000-07-17,,199.0,199.0,2000.0,7.0,17.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Республика Алтай, Кош-Агачский р-он, хр. Чихаева, верховье р. Нарын-Гол выше оз. Киндиктыкуль",,,,,,,,49.825,89.5166,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5587540.0,,,,,,Silene graminifolia Otth,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,,Caryophyllaceae,,,,Silene,Silene,,,graminifolia,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:38.914Z,2600.0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,5587540.0,5587540.0,6,7707728.0,220.0,422.0,2518.0,3085897.0,,5587540.0,Silene graminifolia,Silene graminifolia Otth,Silene graminifolia Otth.,,EML,2024-03-27T01:16:38.914Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.16_1,Gorno-Altay,RUS.16.4_1,Kosh-Agachskiy rayon,RUS.16.4.1_1,,NE,WGS84,2456358643,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100013908.jpg,,,,,,,,,,,,True,data/images/226_1100013908.jpg
227,4426980941,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100070833,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100070833,СМЭ №1822,,Камелин Р.В.;Шмаков А.И.;Дариймаа Ш.;Ваганов А.В.;Зубов Р.А.;Камелина О.П.;Дорофеев В.И.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2007-07-20,,201.0,201.0,2007.0,7.0,20.0,,,,,,,,,,,,ASIA,,,,MN,,,,,"Монголия, Хубсугульский аймак, пойма р. Эгийн-Гол ниже пос. Эрдэнэ-Булган, ур. Булган-Тал.",,,,,,,,50.17277,101.65416,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7293174.0,,,,,,Linum altaicum Ledeb. ex Juz.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,,Linaceae,,,,Linum,Linum,,,altaicum,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:44.170Z,1129.0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,7293174.0,7293174.0,6,7707728.0,220.0,1414.0,2493.0,2873855.0,,7293174.0,Linum altaicum,Linum altaicum Ledeb. ex Juz.,Linum altaicum Ledeb. ex Juz.,,EML,2024-03-27T01:16:44.170Z,2024-03-27T01:16:13.875Z,True,,N-Eurasia-Russia2021,False,ASIA,EUROPE,MNG,Mongolia,MNG.14_1,Hövsgöl,MNG.14.6_1,Erdenebulgan,,,NE,WGS84,4426980941,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100070833.jpg,,,,,,,,,,,,True,data/images/227_1100070833.jpg
228,2985864233,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100033324,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100033324,ТШ № 354,,Шмаков А.И.;Елесова Н.В.;Торчаков О.;Антонюк Е.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1996-05-24,,145.0,145.0,1996.0,5.0,24.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Алтайский край, Краснощековский р-он, лев. бер. р. Иня между ее устьем и р. Черемшанка",,,,,,,,51.41667,83.06667,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3045096.0,,,,,,Alyssum lenense Adams,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Alyssum,Alyssum,,,lenense,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:39.906Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,3045096.0,3045096.0,6,7707728.0,220.0,7225535.0,3112.0,3044728.0,,3045096.0,Alyssum lenense,Alyssum lenense Adams,Alyssum lenense Adams,,EML,2024-03-27T01:16:39.906Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.2_1,Altay,RUS.2.21_1,Krasnoshchekovskiy rayon,RUS.2.21.1_1,,NE,WGS84,2985864233,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100033324.jpg,,,,,,,,,,,,True,data/images/228_1100033324.jpg
229,4406457871,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100063210,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100063210,,,Вандакурова Е.;Кобзарь Г.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1946-08-19,,231.0,231.0,1946.0,8.0,19.0,,,,,,,,,,,,,,,,RU,,,,,"Алтайский край, Мамонтовский район, ок-ти с. Мамонтово.",,,,,,,Солонец.,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3757686.0,,,,,,Petrosimonia litvinowi Korsh.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,,Amaranthaceae,,,,Petrosimonia,Petrosimonia,,,litvinowi,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:38.271Z,,,,,,TAXON_MATCH_FUZZY;INSTITUTION_MATCH_NONE,StillImage,False,False,3757686.0,3757686.0,6,7707728.0,220.0,422.0,3064.0,6035664.0,,3757686.0,Petrosimonia litvinowi,Petrosimonia litvinowi Korsh.,Petrosimonia litvinowii Korsh.,,EML,2024-03-27T01:16:38.271Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,,,,,,,,,NE,WGS84,4406457871,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100063210.jpg,,,,,,,,,,,,True,data/images/229_1100063210.jpg
230,2565888963,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100020951,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100020951,,,Ломакин С.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1979-07-27,,208.0,208.0,1979.0,7.0,27.0,,,,,,,,,,,,,,,,RU,,,,,"Алтайский край, Шипуновский район, оз. Чаячье.",,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Гнутиков А.А.,,,,,,,,5290083.0,,,,,,Alopecurus aequalis Sobol.,,,,,,,,Plantae,Tracheophyta,Liliopsida,Poales,,Poaceae,,,,Alopecurus,Alopecurus,,,aequalis,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:47.217Z,,,,,,INSTITUTION_MATCH_NONE,StillImage,False,False,5290083.0,5290083.0,6,7707728.0,196.0,1369.0,3073.0,2705236.0,,5290083.0,Alopecurus aequalis,Alopecurus aequalis Sobol.,Alopecurus aequalis Sobol.,,EML,2024-03-27T01:16:47.217Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,,,,,,,,,LC,WGS84,2565888963,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100020951.jpg,,,,,,,,,,,,True,data/images/230_1100020951.jpg
231,3938642399,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100046122,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100046122,,,Шмаков А.И.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1985-07-07,,188.0,188.0,1985.0,7.0,7.0,,,,,,,,,,,,,,,,RU,,,,,"Алтайский край, Змеиногорский р-н, 2 км юго-вост. с. Саввушка, склон западной экспозиции.",,,,,,,Остепненный склон.,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8011540.0,,,,,,Potentilla argentea L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Rosales,,Rosaceae,,,,Potentilla,Potentilla,,,argentea,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:42.148Z,,,,,,INSTITUTION_MATCH_NONE,StillImage,False,False,8011540.0,8011540.0,6,7707728.0,220.0,691.0,5015.0,8079058.0,,8011540.0,Potentilla argentea,Potentilla argentea L.,Potentilla argentea L.,,EML,2024-03-27T01:16:42.148Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,,,,,,,,,NE,WGS84,3938642399,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100046122.jpg,,,,,,,,,,,,True,data/images/231_1100046122.jpg
232,3698746593,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100043012,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100043012,,,Голяков П.В.;Елесова Н.В.;Копытина Т.М.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2000-05-01,,122.0,122.0,2000.0,5.0,1.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Алтайский край, Усть-Калманский р-н, р. Калманка, 8 км от с. Усть-Калманка, возле плотины.",,,,,,,,52.05,83.38333,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3049685.0,,,,,,Draba nemorosa L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Draba,Draba,,,nemorosa,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:39.695Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,3049685.0,3049685.0,6,7707728.0,220.0,7225535.0,3112.0,3049396.0,,3049685.0,Draba nemorosa,Draba nemorosa L.,Draba nemorosa L.,,EML,2024-03-27T01:16:39.695Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.2_1,Altay,RUS.2.60_1,Ust'-Kalmanskiy rayon,RUS.2.60.1_1,,NE,WGS84,3698746593,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100043012.jpg,,,,,,,,,,,,True,data/images/232_1100043012.jpg
233,3963061598,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100027131,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100027131,КАН №763,,Шмаков А.И.;Смирнов С.В.;Кечайкин А.А.;Фризен Н.В.;Ваганов А.В.;Чернышов М.С.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2016-08-07,,220.0,220.0,2016.0,8.0,7.0,,,,,,,,,,,,ASIA,,,,KZ,,,,,"Казахстан, Восточно-Казахстанская область, Катон-Карагайский р-н, 24 км юго-восточнее с. Сарыолен (Раздольное).",,,,,,,"Горный массив, сухая степь.",48.4575,84.125,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7331951.0,,,,,,Veronica pinnata L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Plantaginaceae,,,,Veronica,Veronica,,,pinnata,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:40.390Z,647.0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,7331951.0,7331951.0,6,7707728.0,220.0,408.0,2420.0,3172047.0,,7331951.0,Veronica pinnata,Veronica pinnata L.,Veronica pinnata L.,,EML,2024-03-27T01:16:40.390Z,2024-03-27T01:16:13.875Z,True,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,KAZ,Kazakhstan,KAZ.5_1,East Kazakhstan,KAZ.5.8_1,Kurchumskiy,,,NE,WGS84,3963061598,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100027131.jpg,,,,,,,,,,,,True,data/images/233_1100027131.jpg
234,2443047901,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100013831,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100013831,780,,Шмаков А.И.;Смирнов С.В.;Косачёв П.А.;Кечайкин А.А.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2006-06-24,,175.0,175.0,2006.0,6.0,24.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Алтайский край, Чарышский р-он, пойма р. Сентелек в окр. с. Покровка",,,,,,,,51.1,83.6833,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171697.0,,,,,,Pedicularis verticillata L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Orobanchaceae,,,,Pedicularis,Pedicularis,,,verticillata,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:38.955Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,3171697.0,3171697.0,6,7707728.0,220.0,408.0,6651.0,3171670.0,,3171697.0,Pedicularis verticillata,Pedicularis verticillata L.,Pedicularis verticillata L.,,EML,2024-03-27T01:16:38.955Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.2_1,Altay,RUS.2.12_1,Charyshskiy rayon,RUS.2.12.1_1,,NE,WGS84,2443047901,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100013831.jpg,,,,,,,,,,,,True,data/images/234_1100013831.jpg
235,3938643072,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100050969,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100050969,,,Павлова Г.;Гордеева Л.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1952-08-26,,239.0,239.0,1952.0,8.0,26.0,,,,,,,,,,,,,,,,RU,,,,,"Алтай, Улаганский аймак, долина р. Чулышман, ок-ти с. Кок-Баш.",,,,,,,Долинный луг.,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2975287.0,,,,,,Vicia cracca L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,,Fabaceae,,,,Vicia,Vicia,,,cracca,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:45.183Z,,,,,,INSTITUTION_MATCH_NONE,StillImage,False,False,2975287.0,2975287.0,6,7707728.0,220.0,1370.0,5386.0,2974751.0,,2975287.0,Vicia cracca,Vicia cracca L.,Vicia cracca L.,,EML,2024-03-27T01:16:45.183Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,,,,,,,,,LC,WGS84,3938643072,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100050969.jpg,,,,,,,,,,,,True,data/images/235_1100050969.jpg
236,2234679426,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100002341,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100002341,КЗ № 2736,,Шмаков А.И.;Смирнов С.В.;Куцев М.Г.;Ваганов А.В.;Зубов Р.А.;Иванова М.С.;Кечайкин А.А.;Шалимов А.П.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2006-07-25,,206.0,206.0,2006.0,7.0,25.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Республика Алтай, Южно-Чуйский хр., дол. р. Акколь, нижнее течение р. Таро-Оюк.",,,,,,,,49.84517,87.88119,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Белкин Д. Л.,,,,,,,,8279669.0,,,,,,Elisanthe viscosa (L.) Rupr.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,,Caryophyllaceae,,,,Silene,Elisanthe,,,viscosa,,,SPECIES,,,,SYNONYM,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:44.552Z,2314.0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,7267950.0,8279669.0,6,7707728.0,220.0,422.0,2518.0,3085897.0,,8279669.0,Silene viscosa,Silene viscosa (L.) Pers.,Elisanthe viscosa (L.) Rupr.,,EML,2024-03-27T01:16:44.552Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.16_1,Gorno-Altay,RUS.16.4_1,Kosh-Agachskiy rayon,RUS.16.4.1_1,,NE,WGS84,2234679426,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100002341.jpg,,,,,,,,,,,,True,data/images/236_1100002341.jpg
237,4406457301,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100075278,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100075278,,,Маслова О.М.;Стрельникова Т.О.;Самусенко Е.В.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1996-06-26,,178.0,178.0,1996.0,6.0,26.0,,,,,,,,,,,,ASIA,,,,RU,,,,,"Алтайский край, Змеиногорский р-н, ок-ти оз. Колыванское, восточный берег, заросли кустарников около воды.",,,,,,,,51.36667,82.2,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3803716.0,,,,,,Populus laurifolia Ledeb.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,,Salicaceae,,,,Populus,Populus,,,laurifolia,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:44.476Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,True,False,3803716.0,3803716.0,6,7707728.0,220.0,1414.0,6664.0,3040183.0,,3803716.0,Populus laurifolia,Populus laurifolia Ledeb.,Populus laurifolia Ledeb.,,EML,2024-03-27T01:16:44.476Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,RUS,Russia,RUS.2_1,Altay,RUS.2.24_1,Kur'inskiy rayon,RUS.2.24.1_1,,NE,WGS84,4406457301,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100075278.jpg,,,,,,,,,,,,True,data/images/237_1100075278.jpg
238,4406457639,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100068140,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100068140,,,Ваняев А.В.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RU,,,,,"Якутская АССР, ок-ти п. Лобуя.",,,,,,,Каменистый остепненный склон.,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kosachev P.A.,,,,,,,,6439117.0,,,,,,Veronica incana L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Plantaginaceae,,,,Veronica,Veronica,,,incana,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:49.414Z,,,,,,RECORDED_DATE_INVALID;INSTITUTION_MATCH_NONE,StillImage,False,False,6439117.0,6439117.0,6,7707728.0,220.0,408.0,2420.0,3172047.0,,6439117.0,Veronica incana,Veronica incana L.,Veronica incana L.,,EML,2024-03-27T01:16:49.414Z,2024-03-27T01:16:13.875Z,False,,N-Eurasia-Russia2021,False,EUROPE,EUROPE,,,,,,,,,NE,WGS84,4406457639,StillImage,image/jpeg,http://altb.asu.ru/photo_altb/1100068140.jpg,,,,,,,,,,,,True,data/images/238_1100068140.jpg
